Ticker,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ACBI,,,,,,,,304164405.042908,385789310.5751391,357362737.5415469,332387965.1517001,372591262.95898664,323250834.4099791,584166244.3077413,
ALTB,,,,,,,,,89099993.35180056,11582998.710872194,22720497.879847266,22720497.879847266,445499966.7590028,53459998.135389715,
SLAC,,,,,,,,,,,,,,423056270.0599342,
IPAR,196452117.5622012,315999579.1966828,497139467.4368013,417878532.1886261,532267452.62156194,1008914510.9142447,785930857.075745,694688995.9597092,974682273.8263634,1316953559.4025354,2019141986.7394636,2276291599.933154,1906872228.7157373,3392353901.477778,
MMMM,,,,,568132220.9396363,170165194.76509094,164676000.0,208589597.38254547,768488000.0,1097840000.0,1042948000.0,109784000.0,20310040.261745453,20304550.150871277,
NSPR,,,,13570499999999.998,6069374999999.999,3828374999999.9995,1213874999999.9998,136949999999.99998,15562499999.999998,809249999.9999999,995999999.9999999,134460006.33239743,42329999.20845031,25065999.84169006,
USFD,,,,,,,,,6122296916.281279,7113717091.034906,7049107493.493869,9332715369.666933,7421168925.988584,7759811366.684757,
DASH,,,,,,,,,,,,,48972386998.72183,51082228547.85255,
RAHGF,,,,,,,242465978.4431012,251714674.5974877,161842572.30750844,78645371.15596604,23517748.618866224,1011516.0392400172,1264395.096152408,4046064.1569600715,
AATP,,,,,,,,,,,2635164153.6159606,2484583308.936643,2823390164.588529,3011616175.5610976,
EFOI,361143645.1897617,200984289.49691087,298336054.72197706,62807590.46778464,50246072.37422772,147597837.59929392,154820708.10716975,431802184.46601945,133466129.74404238,76939298.3230362,19470352.44603338,14759783.160949534,25311460.276272904,26818841.00994807,
CLNE,1347451537.7151053,3437786112.8685627,3087538014.132794,2779676542.610539,2777445611.5063276,2873373521.454412,1115440021.7096336,803116794.3556062,638031669.0150474,452868642.43151224,383711373.85071295,522025911.0123115,1753471743.913006,1367529492.146407,
EBET,,,,,,,,,,,,,,291370158.7661567,
TFFP,,,,,,,,,,,,135739120.58689266,363324149.5381873,225047851.50165683,
OXBRW,,,,,,,,,,,,,,,
HAL,13185772983.759256,22182590279.513523,30462096389.397648,25966136007.449665,26389697964.281937,39055069317.73093,30621667328.59032,26967498967.352386,43596633347.68001,40030817679.49204,22166207043.909515,21080512078.72752,16605582198.673052,20257531071.969635,
PEB,,2058540913.1606607,1911548716.7926326,1851450207.1443472,2276785396.3694706,3102897643.075604,4715346232.6373825,2994365485.764305,3365179743.0686398,4401074317.148878,3500236186.2226667,3499960032.537136,2461737948.991191,2934241415.611552,
MBIO,,,,,,,,,,1120199263.6568723,274677728.2834248,381185404.2954155,353624219.35170114,155090139.7645571,
OCAX,,,,,,,,,,,,,,185379988.72032422,
SESN,,,,,,,2369632428.835894,600386659.8896183,380976247.1702248,161765307.77903253,283238881.72047645,207442559.9204637,269276414.5293482,162563165.42489326,
PDLB,,,,,,,,,,183208983.6921692,153760376.7478943,177415819.3244934,126846279.21447754,175002006.19010928,
LGVC,,,,,,,,,,,,,,,
CSTR,,,,,,,,,467456988.16929543,442125865.96621335,315082989.4989865,360459173.5873887,324924360.37344766,466172008.4638983,
APGT,,,,,,,,,,,,,,1713321980.0766284,
AHNR,4283459.904257202,10708650.425523514,19275570.76594233,19989480.085104704,26414670.340418816,9994740.042552348,5711279.87234294,1427819.9680857316,6425190.255314106,5711279.87234294,1427819.9680857316,2855639.93617147,3569550.0531904353,9280829.659581183,
ARDX,,,,,,,2129715052.4469814,2042903111.940519,1600950466.6849573,744103737.2794864,201809951.60470796,846136168.8079233,729447135.400697,124017294.02658507,
PCSB,,,,,,,,,,281345587.16645575,290186604.57234454,302705309.95010227,240941261.27663994,291342077.170687,
BA,18809831944.31524,24789209302.153954,30633209903.221085,35273221619.07873,37113708813.33483,68557497836.839745,66811654431.005745,76208794394.53767,84827100453.91373,165171112789.99887,184168544165.1312,190316516420.09235,125802847966.16734,118315568358.46379,
TRMD,,,,,,,,,,,409626775.13856995,754498677.3363309,552224832.0531955,623504918.6146616,
PGNY,,,,,,,,,,,,2482311820.0284257,3833340386.568869,4553165496.427483,
BSM,,,,,,,,1830483393.2236419,2566071202.9535193,2673023837.1464224,2484933967.0162897,2248207644.589177,1282052842.8602474,2106323647.8875268,
PCSA,,,,,,,1694184847.9614255,308033605.9951782,192521000.0,484052788.00964355,396043211.99035645,282888000.0,103647016.70265198,77008401.49879456,
PGNY,,,,,,,,,,,,2482311820.0284257,3833340386.568869,4553165496.427483,
MRM,,,,,,,,,,,,,70308002.75277402,29553774.309651747,
NORZF,128004735.40281263,240950082.2499207,504489258.55351114,489429847.5575809,293657908.5345485,331306368.7036973,143064112.7384045,60237520.56248013,120475041.12496035,97885969.51151615,45178140.42186006,45178140.42186006,37648451.75406416,30118760.281240065,
DCT,,,,,,,,,,,,,5807439427.585298,4038383551.7370706,
SRLP,,,,,,193336509.60228118,267727190.49720153,248916178.69976497,380894992.44899595,358798588.59371334,245397132.63111877,330805066.7427521,436574825.7859314,346765269.4320801,
AGI,2406926844.2163277,4224474505.700711,6765561293.590374,6079404728.923901,6350790191.55213,4444666618.010677,2671152818.5665784,1240509652.745936,2586770812.358973,2468461324.564671,1370248417.0944765,2307815236.596432,3386654762.4174376,3014195589.4192944,
PASG,,,,,,,,,,,,,1381201869.2899086,343004765.07414913,
VFC,3646725398.178758,5071054249.060144,6154081212.345734,9289345236.108536,11273557833.399351,18978736452.09721,23190578190.071102,19644723587.4012,17264853661.10769,24824076299.966846,24493755778.803535,37157620679.54524,32699551504.001522,28759498959.8177,
EQBK,,,,,,,,394144853.77411634,566867592.406279,596693868.1570226,593997710.9057301,520190349.9053222,363813068.62671125,571754397.5122026,
HFFG,,,,,,,,,,511866114.09662694,690448240.5844263,1012311315.6626505,390388773.0499911,439187372.7755197,
OPTT,74758340035.08772,100683504292.39766,63918939461.988304,29724541777.77778,23913729099.415203,21455308350.877193,7040023052.631578,2346674350.877193,3296518730.994152,1229210374.2690058,379937762.70375055,48609683.24888031,150298908.05089125,82692335.33470254,
OPTT,74758340035.08772,100683504292.39766,63918939461.988304,29724541777.77778,23913729099.415203,21455308350.877193,7040023052.631578,2346674350.877193,3296518730.994152,1229210374.2690058,379937762.70375055,48609683.24888031,150298908.05089125,82692335.33470254,
MVBF,,,,,134693866.22924802,187258072.96447754,169997185.1928711,149381093.15185547,146913237.04223633,232250902.2216797,209682195.17211914,292793113.3117676,272226026.0559082,501295877.52685547,
LMPX,,,,,,,,,,,,194597705.37643605,272392706.06457824,76252503.22002797,
CWBHF,,,,,,,,,,,1608592964.9658155,1112371128.5981638,477971973.09652066,147736791.05651465,
LMPX,,,,,,,,,,,,194597705.37643605,272392706.06457824,76252503.22002797,
DSX-PB,,,,,,,149739820.79884577,97642639.23532273,130170494.14820485,218447035.34307608,224446630.371016,268929384.21524775,288514697.672958,317159162.4753874,
EBAY,3549902950.7523866,5983468261.226139,7076919756.021013,7712647147.132851,12968841644.300337,13952948885.121614,14270814073.18735,16603291693.977062,17938567389.84375,22802340460.714287,16959766319.912256,22147030743.842365,31262483088.870075,41629265213.793106,
NGVT,,,,,,,,,2155241059.931153,2768498695.4885225,3287862332.4955387,3432828213.671267,2975144201.379938,2816820555.9704537,
ABVC,2870051146777.695,984017612670.3868,205003655336.89728,73801319553.33568,4100073211.508695,8200146423.01739,8200146423.01739,4100073211.508695,1029938380.9523809,1029938380.9523809,1029938380.9523809,125023072.41374475,145907934.57318234,96985867.20759465,
KLDO,,,,,,,,,,,,213820053.73304537,387602107.15727377,101798795.37734118,
NGVT,,,,,,,,,2155241059.931153,2768498695.4885225,3287862332.4955387,3432828213.671267,2975144201.379938,2816820555.9704537,
RZZN,,,,,,,,,,,,41396807.82417297,36926727.53663063,19434634.620585445,
WYY,19190115.010871008,68536128.15126051,122451212.14432436,63053238.77064161,33811156.99036282,149865663.40482858,126106477.54128322,63967052.941176474,74019021.8892891,59397977.731092446,38380230.021742016,36552601.68067227,92386697.6105642,35912931.76129787,
WISA,,,,,,,,,,,1081178202.0295556,192841718.77615628,55955712.11344022,21971310.6992565,
MCFE,,,,,,,,,,,,,3024144165.1429563,4716217209.423245,
VTOL,,,,,,1744503490.5029297,1195601018.435669,630305018.435669,959307273.1842041,607693200.0,494068691.06140137,574906036.3128662,743929527.3742676,895146218.1564331,
TXG,,,,,,,,,,,,8727880258.064516,16208103577.871332,17050558712.644186,
SYM,,,,,,,,,,,,,,5530959688.715954,
MITK,3127628.037391462,37531535.11711787,270316430.6029355,323932902.49355114,143424086.80846328,265401580.59962526,147892122.58180207,183636451.3790626,274784466.3762743,399889574.55613583,482995146.4666129,341805066.8921814,794417548.7948154,793077106.1049011,
EVFM,,,,,,,57531131738.55981,10690945279.56564,8614287209.838139,14998088884.48471,5371110333.359524,7909248843.473474,3089350063.0164657,481989853.59562886,
SURG,,,,,,,,,,,235843200.0,186192000.0,73235521.18377686,25073855.76324463,
ERNA,886062817.0534267,2848059054.814586,2405027646.287873,1582255030.4525478,1329094225.58014,3987282676.7404203,2784768853.596484,1012643219.4896306,1075933420.7077324,532903474.9417815,246831784.75059745,278476885.3596484,283540096.6284374,263920143.90814412,
ATER,,,,,,,,,,,,472319656.4786522,1380071483.843033,329581306.4843107,
EPAM,,,,,1040994421.7798656,2009521707.228095,2746269756.48452,4521711744.453783,3698693221.6703525,6178675618.371246,6672141577.307526,12202064954.825045,20609964062.78802,38444901617.71472,
FAST,3620120373.74521,4411227014.250188,6513725115.2701845,9671814903.882076,10644010644.122099,11019848329.206734,11277637732.087505,9945465631.322973,11788774624.104206,14106884430.921959,13880117414.81257,20136608639.53333,27507076334.851704,36691002838.2085,
APA,19802449698.00898,27621719325.748005,32114647760.72174,24526729793.848404,21411945021.446808,23666149496.852394,17453726015.383644,12610719855.955952,18368997103.238697,12467547774.171543,7931051413.029756,8019904937.876579,4514711171.586852,8612081887.78848,
FBHS,,,,1943183932.3246448,3334105817.9144354,5252627417.480619,5260868130.302599,6524348211.524273,6390754246.617658,8277195037.354693,4663568349.867922,8157141378.146312,10842485643.907734,13663594002.333462,
RBT,,,,,,,,,,,,,,,
HIW,1567735109.130387,2048641365.1869035,2068717510.7365217,2032903800.3567507,2412727508.6944623,2731555135.2635202,3487708254.870107,3571187561.962272,4400836822.669264,4589323935.054645,3671688601.705344,4840026416.738947,4125483610.0346255,4852827780.97959,
MUX,430591931.9980098,1173481077.5615559,3818545492.5403075,1589877513.0838792,1812270910.7073498,927428609.6062396,525227444.4071902,501902265.49725395,1378574991.6164143,1080497970.3700168,862928494.1675044,602330491.0323349,467161862.64121276,420682792.65861666,
UUUU,1339812373.4776726,1812687328.8227334,6935499345.060893,2127937299.0527742,1418624866.0351827,898462385.0910357,975698666.8813497,464993713.6054549,258504973.3337898,282148717.3429703,449231192.54551786,301063716.3083873,671482472.6674825,1202678654.466353,
RL,2512488026.675288,4498939234.268596,6190208089.213102,7751779188.006972,8494962828.641958,10126792071.36557,10735705638.208813,6570613333.610693,5439613694.8895035,6393325104.170214,6509464661.244598,7555537714.257301,6752472846.465263,7877340036.090559,
ADMA,,,,,,1531584622.5949824,2193307683.704659,1584600914.705171,1005347807.776344,630305971.3761393,469293246.0462879,785427992.3809524,382896155.6487456,276863360.7601638,
ADEA,327699409.5073377,641882648.8461045,610988346.7282369,462034137.47788566,453758881.533375,543683137.2174845,986408261.2934203,827799595.0609492,1219218390.8189654,673052642.014929,507272030.9491797,510306322.95077515,576508271.0691501,521615870.89688116,
ATHX,137299504.75435817,1260104343.6344428,753621726.0961438,527840318.2778659,323416611.19915485,762775026.413101,482073816.6930798,314263310.8821976,466818316.1648178,552249119.1230851,439358415.21394616,375285312.9952457,533942518.48917073,274599009.50871634,
UPH,,,,,,,,,,,,1464799224.975652,1612015230.3078003,329763853.34797364,
OPAL,,,,,,,,,,,,,,1692308651.9736023,
SMR,,,,,,,,,,,,,,,
CI,5016673677.454073,10532123285.73019,10959792132.937466,12567789816.737799,16011700368.676935,26218759035.21989,30858923107.515305,43893364240.34144,40023309197.55057,60952658978.808685,57013246304.991646,61402105011.838936,62522888313.82444,70206847969.12228,
KRTX,,,,,,,,,,,,2558922893.3948693,3450504114.7471824,4449414857.034401,
OBLG,369791999.99999994,850521611.755371,776563223.5107421,724175999.9999999,613238388.2446289,425260805.8776855,338975999.99999994,154079999.99999997,83203201.46942137,110937597.06115721,40060798.530578606,42834239.55917358,158394235.8856201,31740479.118347164,
TAP,7906943180.6623535,7456729354.954674,8495494830.862108,7587930592.307534,7689494892.3100395,10354569135.760067,14049531312.8289,18089115395.603134,19061784379.635567,16372887457.44488,11480150629.402332,11429978561.25091,9693181437.348307,10092202377.214375,
PLL,,,,,,,,,,,110402524.2997603,148764251.05390456,478170779.9683346,944815043.3219241,
MGNI,,,,,,,2145603122.4729786,2186813775.487669,986392560.9970427,248592193.36952525,495855017.99220735,1084765911.6527274,4082495193.2183495,2326397525.600836,
FOSL,865515941.550661,1739324243.1165488,3652788244.258315,4113014521.6615815,4825121506.372363,6216166431.143933,5739355038.299297,1894806141.681142,1340253997.2596674,402698116.2937694,815243397.7490294,408399126.1608288,449342690.8057838,533302910.0995005,
TSEM,231065103.08155203,1600951165.0415971,2327155744.745405,1039792990.1004204,874746480.4040443,642581094.5406234,1466713307.7737627,1547035997.058213,2093890128.5669878,3749856901.774455,1621857010.098957,2647345956.7669754,2841000553.3281555,4366030370.080267,
TAP,7906943180.6623535,7456729354.954674,8495494830.862108,7587930592.307534,7689494892.3100395,10354569135.760067,14049531312.8289,18089115395.603134,19061784379.635567,16372887457.44488,11480150629.402332,11429978561.25091,9693181437.348307,10092202377.214375,
TD,18563893268.63148,34397660819.033005,43007321100.057625,45461537188.37212,53122219912.04503,61643283181.045616,64717500405.84357,55066148334.50005,72109677518.95811,88642078147.51662,77924658942.20265,91526219331.55284,97485115072.61182,138694142228.98218,
CRBU,,,,,,,,,,,,,,918087621.3431516,
BC,268951111.25553304,815579136.308568,1206187051.539717,1165950211.7685232,1881954617.0256157,2986391692.873865,3357730251.380917,3349104505.3903522,3665572521.3109794,3758601465.643647,3203504313.873669,4208680588.6935067,5436108532.820231,7274508194.196508,
CURI,,,,,,,,,,,,,736448389.9307251,313056550.9376526,
BOC,,,,,,,,,,961931177.9137514,694942563.1489176,624854376.2074859,821160765.7784613,853235036.1808665,
BRDS,,,,,,,,,,,,,,1759307738.655789,
VIHDD,,,,,,,,,,,261005111.97052002,147341600.0,579052492.817688,194701400.0,
DAVE,,,,,,,,,,,,,,3780025767.2849913,
MRNS,,,,,,,1572782059.6809697,1136807480.8798163,150284759.80528188,1214181810.553273,427046779.71788967,321401086.28076524,453830212.4436001,441926480.3325822,
ELF,,,,,,,,,1532028628.2425208,1181048971.9126081,458443933.7241098,853891500.7531102,1333510755.0604382,1758074236.4342458,
CYTH,25318320.0,101273280.0,42197200.0,101273280.0,109712720.0,75954960.0,540124160.0,464169200.0,362895920.0,295380400.0,675155200.0,286940960.0,36711563.19515228,31479111.360969543,
VLDR,,,,,,,,,,,2280873843.708951,2421052352.785758,5421826911.365414,1102422282.2645097,
SJI,1481752581.532879,1471040795.136906,2096816916.4941049,2319559987.0507665,2122995313.8851213,2437594840.46259,2654577509.6910124,2210033877.7768064,3281066994.8881383,3140130219.063248,2900161770.965135,3568759577.310762,2452050385.5175138,3113435368.676135,
EBTC,96743489.47349998,96963486.16017376,124746720.43120082,135015742.22973007,160168517.47130722,210635027.59951785,257374830.9813251,238303732.66991472,400209913.4272892,368704685.4266986,354219658.9911463,381128984.2832067,296069844.2395128,532048689.07364076,
